"","subid","trial.num","item","item1","item2","word.type","image.type","choice.side","response","rt","date","time","gender","age","language"
"991","28",19,"hair.hands","hair","hands","noun","or/noun","left","noun",1284,"1/19/2016","12:54","F","25","English"
"992","28",20,"hands.lips","hands","lips","or","and/or","right","and",786,"1/19/2016","12:54","F","25","English"
"993","28",21,"ears.lips","ears","lips","noun","and/or","left","or",436,"1/19/2016","12:54","F","25","English"
"994","28",22,"ears.hands","ears","hands","or","and/noun","right","and",1007,"1/19/2016","12:54","F","25","English"
"995","28",23,"hair.pants","hair","pants","and","and/or","right","or",7329,"1/19/2016","12:54","F","25","English"
"996","28",24,"hands.lips","hands","lips","and","or/noun","right","or",873,"1/19/2016","12:54","F","25","English"
"997","28",25,"lips.pants","lips","pants","or","and/or","right","or",975,"1/19/2016","12:54","F","25","English"
"998","28",26,"ears.glasses","ears","glasses","noun","or/noun","left","noun",1331,"1/19/2016","12:54","F","25","English"
"999","28",27,"ears.glasses","ears","glasses","or","and/or","left","or",1016,"1/19/2016","12:54","F","25","English"
"1000","28",28,"hair.pants","hair","pants","noun","and/or","right","and",10328,"1/19/2016","12:55","F","25","English"
"1001","28",29,"glasses.hair","glasses","hair","or","or/noun","right","or",1537,"1/19/2016","12:55","F","25","English"
"1002","28",30,"ears.hair","ears","hair","and","and/or","right","and",1255,"1/19/2016","12:55","F","25","English"
"1003","28",31,"ears.lips","ears","lips","or","or/noun","right","or",1713,"1/19/2016","12:55","F","25","English"
"1004","28",32,"ears.lips","ears","lips","noun","and/noun","right","and",1614,"1/19/2016","12:55","F","25","English"
"1005","28",33,"hands.lips","hands","lips","and","or/noun","right","or",1005,"1/19/2016","12:55","F","25","English"
"1006","28",34,"hair.lips","hair","lips","noun","and/noun","left","noun",1355,"1/19/2016","12:55","F","25","English"
"1007","28",35,"ears.hands","ears","hands","or","or/noun","left","or",1169,"1/19/2016","12:55","F","25","English"
"1008","28",36,"ears.pants","ears","pants","and","or/noun","right","or",2191,"1/19/2016","12:55","F","25","English"
"1009","29",1,"hair.lips","hair","lips","noun","or/noun","right","noun",2084,"1/19/2016","11:12","F","35","English"
"1010","29",2,"hair.hands","hair","hands","and","or/noun","right","or",3149,"1/19/2016","11:12","F","35","English"
"1011","29",3,"glasses.hands","glasses","hands","or","or/noun","right","or",2856,"1/19/2016","11:13","F","35","English"
"1012","29",4,"hair.pants","hair","pants","or","and/noun","left","and",2073,"1/19/2016","11:13","F","35","English"
"1013","29",5,"hands.pants","hands","pants","noun","and/noun","right","and",3950,"1/19/2016","11:13","F","35","English"
"1014","29",6,"ears.lips","ears","lips","or","or/noun","left","or",3243,"1/19/2016","11:13","F","35","English"
"1015","29",7,"hair.lips","hair","lips","or","and/noun","left","and",2064,"1/19/2016","11:13","F","35","English"
"1016","29",8,"hands.pants","hands","pants","and","and/noun","right","and",1879,"1/19/2016","11:13","F","35","English"
"1017","29",9,"glasses.hair","glasses","hair","noun","and/noun","right","and",3662,"1/19/2016","11:13","F","35","English"
"1018","29",10,"hands.pants","hands","pants","noun","and/or","right","or",2403,"1/19/2016","11:13","F","35","English"
"1019","29",11,"ears.hair","ears","hair","noun","and/or","right","and",2822,"1/19/2016","11:13","F","35","English"
"1020","29",12,"glasses.hair","glasses","hair","noun","or/noun","left","noun",2280,"1/19/2016","11:13","F","35","English"
"1021","29",13,"glasses.hair","glasses","hair","and","or/noun","left","or",2490,"1/19/2016","11:13","F","35","English"
"1022","29",14,"hands.pants","hands","pants","and","or/noun","right","or",3837,"1/19/2016","11:13","F","35","English"
"1023","29",15,"ears.glasses","ears","glasses","noun","or/noun","left","noun",2473,"1/19/2016","11:13","F","35","English"
"1024","29",16,"ears.hair","ears","hair","or","or/noun","left","or",1537,"1/19/2016","11:13","F","35","English"
"1025","29",17,"ears.glasses","ears","glasses","and","and/or","left","and",1589,"1/19/2016","11:13","F","35","English"
"1026","29",18,"glasses.hands","glasses","hands","or","and/or","right","and",1760,"1/19/2016","11:13","F","35","English"
"1027","29",19,"lips.pants","lips","pants","noun","and/noun","right","and",1668,"1/19/2016","11:13","F","35","English"
"1028","29",20,"ears.hands","ears","hands","or","and/or","right","and",1518,"1/19/2016","11:14","F","35","English"
"1029","29",21,"glasses.hands","glasses","hands","or","and/or","right","and",4142,"1/19/2016","11:14","F","35","English"
"1030","29",22,"hands.lips","hands","lips","noun","and/or","right","and",26003,"1/19/2016","11:14","F","35","English"
"1031","29",23,"hair.lips","hair","lips","and","and/noun","left","and",1430,"1/19/2016","11:14","F","35","English"
"1032","29",24,"hair.lips","hair","lips","or","and/noun","left","and",1985,"1/19/2016","11:14","F","35","English"
"1033","29",25,"lips.pants","lips","pants","or","and/noun","right","and",1416,"1/19/2016","11:14","F","35","English"
"1034","29",26,"ears.glasses","ears","glasses","and","and/noun","left","and",2228,"1/19/2016","11:14","F","35","English"
"1035","29",27,"lips.pants","lips","pants","noun","and/noun","left","and",2492,"1/19/2016","11:14","F","35","English"
"1036","29",28,"ears.pants","ears","pants","and","or/noun","left","or",1997,"1/19/2016","11:14","F","35","English"
"1037","29",29,"glasses.lips","glasses","lips","or","or/noun","right","noun",2071,"1/19/2016","11:14","F","35","English"
"1038","29",30,"ears.hair","ears","hair","and","and/noun","right","and",1271,"1/19/2016","11:14","F","35","English"
"1039","29",31,"ears.hands","ears","hands","and","and/or","left","and",31759,"1/19/2016","11:15","F","35","English"
"1040","29",32,"ears.lips","ears","lips","noun","and/or","right","and",1270,"1/19/2016","11:15","F","35","English"
"1041","29",33,"glasses.pants","glasses","pants","and","and/or","left","and",1793,"1/19/2016","11:15","F","35","English"
"1042","29",34,"ears.pants","ears","pants","and","and/or","right","and",1586,"1/19/2016","11:15","F","35","English"
"1043","29",35,"ears.glasses","ears","glasses","noun","or/noun","left","noun",1717,"1/19/2016","11:15","F","35","English"
"1044","29",36,"ears.lips","ears","lips","or","and/or","right","and",1372,"1/19/2016","11:15","F","35","English"
